event_id,index,match_id,frame_start,frame_end,time_start,time_end,minute_start,second_start,duration,period,attacking_side_id,attacking_side,event_type_id,event_type,player_id,player_name,player_position_id,player_position,team_id,team_shortname,x_start,y_start,channel_id_start,channel_start,third_id_start,third_start,penalty_area_start,x_end,y_end,channel_id_end,channel_end,third_id_end,third_end,penalty_area_end,game_state_id,game_state,team_score,opponent_team_score,phase_index,player_possession_phase_index,first_player_possession_in_team_possession,last_player_possession_in_team_possession,lead_to_different_phase,issued_from_different_phase,n_player_possessions_in_phase,team_possession_loss_in_phase,team_in_possession_phase_type_id,team_in_possession_phase_type,team_out_of_possession_phase_type_id,team_out_of_possession_phase_type,current_team_in_possession_next_phase_type_id,current_team_in_possession_next_phase_type,current_team_out_of_possession_next_phase_type_id,current_team_out_of_possession_next_phase_type,current_team_in_possession_previous_phase_type_id,current_team_in_possession_previous_phase_type,current_team_out_of_possession_previous_phase_type_id,current_team_out_of_possession_previous_phase_type,game_interruption_before_id,game_interruption_before,game_interruption_after_id,game_interruption_after,lead_to_shot,lead_to_goal,distance_covered,trajectory_angle,trajectory_direction_id,trajectory_direction,in_to_out,out_to_in,speed_avg,speed_avg_band_id,speed_avg_band,separation_start,separation_end,separation_gain,last_defensive_line_x_start,last_defensive_line_x_end,delta_to_last_defensive_line_start,delta_to_last_defensive_line_end,delta_to_last_defensive_line_gain,last_defensive_line_height_start,last_defensive_line_height_end,last_defensive_line_height_gain,inside_defensive_shape_start,inside_defensive_shape_end,start_type_id,start_type,end_type_id,end_type,one_touch,quick_pass,carry,forward_momentum,is_header,hand_pass,initiate_give_and_go,pass_angle_received,pass_direction_received_id,pass_direction_received,pass_distance_received,pass_range_received_id,pass_range_received,pass_outcome_id,pass_outcome,targeted_passing_option_event_id,high_pass,player_targeted_id,player_targeted_name,player_targeted_position_id,player_targeted_position,player_targeted_x_pass,player_targeted_y_pass,player_targeted_channel_pass_id,player_targeted_channel_pass,player_targeted_third_pass_id,player_targeted_third_pass,player_targeted_penalty_area_pass,player_targeted_x_reception,player_targeted_y_reception,player_targeted_channel_reception_id,player_targeted_channel_reception,player_targeted_third_reception_id,player_targeted_third_reception,player_targeted_penalty_area_reception,player_targeted_xpass_completion,player_targeted_difficult_pass_target,player_targeted_xthreat,player_targeted_dangerous,n_passing_options,n_off_ball_runs,n_passing_options_line_break,n_passing_options_first_line_break,n_passing_options_second_last_line_break,n_passing_options_last_line_break,n_passing_options_ahead,n_passing_options_dangerous_difficult,n_passing_options_dangerous_not_difficult,n_passing_options_not_dangerous_not_difficult,n_passing_options_not_dangerous_difficult,n_passing_options_at_start,n_passing_options_at_end,n_passing_options_ahead_at_start,n_passing_options_ahead_at_end,n_teammates_ahead_end,n_teammates_ahead_start,organised_defense,defensive_structure,n_defensive_lines,first_line_break,second_last_line_break,last_line_break,furthest_line_break_id,furthest_line_break,furthest_line_break_type_id,furthest_line_break_type,interplayer_distance,interplayer_distance_range_id,interplayer_distance_range,interplayer_angle,interplayer_direction_id,interplayer_direction,pass_distance,pass_range_id,pass_range,pass_angle,pass_direction_id,pass_direction,pass_ahead,n_opponents_ahead_player_in_possession_pass_moment,n_opponents_ahead_pass_reception,n_opponents_bypassed,n_opponents_ahead_end,n_opponents_ahead_start,n_opponents_overtaken,is_player_possession_start_matched,is_player_possession_end_matched,is_previous_pass_matched,is_pass_reception_matched,fully_extrapolated
8_630,630,1875301,52513,52568,81:58.3,82:03.8,81,58,5.5,2,2,right_to_left,8,player_possession,62445,B. Banda,19,CF,2334,Orlando Pride,-7.55,32.26,1,wide_left,2,middle_third,False,3.83,30.08,1,wide_left,2,middle_third,False,1,winning,1,0,350,2,False,False,False,False,8,False,1,create,9,medium_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,18.75,-10.84,1,forward,False,False,12.29,1,jogging,0.86,1.69,0.84,0.74,16.75,8.29,12.92,4.63,51.76,35.75,-16.01,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-1.65,1,forward,14.22,1,short,1,successful,7_1738,False,610122,S. Yates,16.0,LW,-2.51,28.64,1,wide_left,2,middle_third,False,-1.45,28.61,1,wide_left,2,middle_third,False,0.9869,False,0.0048,False,4,4,0,0,0,0,1,2,1,1,0,0,4,0,1,1,0,False,,,,,,,,,,6.5,1,short,-167.2,2,backward,6.75,1,short,-157.99,2,backward,False,4,6,-2,4,1,-3,True,True,True,True,False
8_631,631,1875301,52576,52599,82:04.6,82:06.9,82,4,2.3,2,2,right_to_left,8,player_possession,610122,S. Yates,16,LW,2334,Orlando Pride,-1.45,28.61,1,wide_left,2,middle_third,False,-3.93,25.3,1,wide_left,2,middle_third,False,1,winning,1,0,350,3,False,False,False,False,8,False,1,create,9,medium_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,4.23,-126.84,4,sideway_right,False,False,6.92,1,jogging,5.82,5.9,0.08,18.05,16.34,19.5,20.27,0.77,34.45,36.16,1.71,True,True,1,pass_reception,1,pass,False,False,True,False,False,False,False,-157.99,2,backward,6.75,1,short,1,successful,7_1742,False,149954,K. Strom,4.0,LCB,-18.49,20.07,2,half_space_left,1,defensive_third,False,-18.84,19.51,2,half_space_left,1,defensive_third,False,0.9978,False,0.0003,False,5,1,0,0,0,0,2,0,1,4,0,3,4,0,2,4,3,True,424.0,3,False,False,False,,,,,15.47,2,medium,-160.24,2,backward,14.66,1,short,-166.35,2,backward,False,7,10,-3,7,6,-1,True,True,True,True,False
8_632,632,1875301,52613,52626,82:08.3,82:09.6,82,8,1.3,2,2,right_to_left,8,player_possession,149954,K. Strom,4,LCB,2334,Orlando Pride,-18.84,19.51,2,half_space_left,1,defensive_third,False,-16.48,19.89,2,half_space_left,2,middle_third,False,1,winning,1,0,350,4,False,False,False,False,8,False,1,create,9,medium_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,2.25,9.15,1,forward,False,False,6.62,1,jogging,8.18,1.29,-6.9,14.49,12.02,33.33,28.5,-4.83,38.01,40.48,2.47,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-166.35,2,backward,14.66,1,short,1,successful,7_1746,False,610122,S. Yates,16.0,LW,-3.38,22.97,1,wide_left,2,middle_third,False,-3.05,23.38,1,wide_left,2,middle_third,False,0.9088,False,0.0016,False,3,0,1,1,0,0,2,0,0,3,0,1,3,0,2,8,9,True,4231.0,3,True,False,False,1,first,1,through,13.46,1,short,13.23,1,forward,13.03,1,short,9.81,1,forward,True,10,6,4,10,10,0,True,True,True,True,False
8_633,633,1875301,52635,52665,82:10.5,82:13.5,82,10,3.0,2,2,right_to_left,8,player_possession,610122,S. Yates,16,LW,2334,Orlando Pride,-3.05,23.38,1,wide_left,2,middle_third,False,-5.67,30.59,1,wide_left,2,middle_third,False,1,winning,1,0,350,5,False,False,False,False,8,False,1,create,9,medium_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,9.1,109.97,3,sideway_left,False,False,10.85,1,jogging,4.0,5.52,1.52,11.11,16.58,14.16,22.25,8.09,41.39,35.92,-5.47,True,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,9.81,1,forward,13.03,1,short,1,successful,7_1748,False,149882,K. Abello,2.0,LB,-5.83,32.98,1,wide_left,2,middle_third,False,-5.23,33.34,1,wide_left,2,middle_third,False,0.9629,False,0.0021,False,2,0,1,0,1,0,1,0,0,1,1,2,1,1,1,4,4,True,4231.0,3,False,False,False,,,,,2.4,1,short,93.83,3,sideway_left,1.94,1,short,44.16,1,forward,False,8,8,0,8,6,-2,True,True,True,True,False
8_634,634,1875301,52670,52680,82:14.0,82:15.0,82,14,1.0,2,2,right_to_left,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,-5.23,33.34,1,wide_left,2,middle_third,False,-4.49,33.47,1,wide_left,2,middle_third,False,1,winning,1,0,350,6,False,False,False,False,8,False,1,create,9,medium_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,,,False,False,0.76,9.96,1,forward,,,2.79,1,jogging,5.13,2.07,-3.06,16.86,16.84,22.09,21.33,-0.76,35.64,35.66,0.02,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,44.16,1,forward,1.94,1,short,1,successful,7_1749,False,610122,S. Yates,16.0,LW,-10.07,32.81,1,wide_left,2,middle_third,False,-11.16,33.08,1,wide_left,2,middle_third,False,0.9916,False,0.0007,False,2,0,0,0,0,0,0,0,0,2,0,1,2,0,0,4,4,True,424.0,3,False,False,False,,,,,5.62,1,short,-173.25,2,backward,6.58,1,short,-172.67,2,backward,False,7,9,-2,7,8,1,True,True,True,True,False
8_635,635,1875301,52690,52704,82:16.0,82:17.4,82,16,1.4,2,2,right_to_left,8,player_possession,610122,S. Yates,16,LW,2334,Orlando Pride,-11.16,33.08,1,wide_left,2,middle_third,False,-7.92,33.03,1,wide_left,2,middle_third,False,1,winning,1,0,350,7,False,False,False,False,8,False,1,create,9,medium_block,1,create,9,medium_block,5,chaotic,5,chaotic,,,11,throw_in_for,False,False,3.24,-0.88,1,forward,False,False,8.25,1,jogging,6.18,2.61,-3.57,15.79,13.36,26.95,21.28,-5.67,36.71,39.14,2.43,False,False,1,pass_reception,5,possession_loss,False,False,True,False,False,False,False,-172.67,2,backward,6.58,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,2,0,2,0,3,0,0,3,1,2,3,1,3,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,2,True,True,True,,False
8_636,636,1875301,52826,52839,82:29.6,82:30.9,82,29,1.3,2,2,right_to_left,8,player_possession,610122,S. Yates,16,LW,2334,Orlando Pride,7.58,31.7,1,wide_left,2,middle_third,False,5.66,32.03,1,wide_left,2,middle_third,False,1,winning,1,0,351,8,False,False,False,False,4,True,1,create,9,medium_block,9,medium_block,1,create,1,create,9,medium_block,11,throw_in_for,,,False,False,1.8,170.25,2,backward,,,5.38,1,jogging,2.05,0.63,-1.43,19.3,17.92,11.72,12.26,0.54,33.2,34.58,1.38,False,False,7,throw_in_reception,1,pass,False,False,False,False,False,False,False,,,,,,,1,successful,7_1756,False,149882,K. Abello,2.0,LB,2.06,29.67,1,wide_left,2,middle_third,False,3.7,28.41,1,wide_left,2,middle_third,False,0.6532,False,0.016,False,3,0,0,0,0,0,1,0,0,2,1,2,2,1,1,2,2,False,,,,,,,,,,4.3,1,short,-146.75,2,backward,3.78,1,short,-140.16,2,backward,False,6,7,-1,6,5,-1,True,True,,True,False
8_637,637,1875301,52845,52861,82:31.5,82:33.1,82,31,1.6,2,2,right_to_left,8,player_possession,149882,K. Abello,2,LB,2334,Orlando Pride,3.7,28.41,1,wide_left,2,middle_third,False,3.64,27.9,1,wide_left,2,middle_third,False,1,winning,1,0,351,9,False,False,False,False,4,True,1,create,9,medium_block,9,medium_block,1,create,1,create,9,medium_block,,,,,False,False,1.84,-96.71,4,sideway_right,,,4.37,1,jogging,2.36,0.85,-1.5,17.98,17.43,14.28,13.79,-0.49,34.52,35.07,0.55,True,True,1,pass_reception,1,pass,False,False,False,False,False,False,False,-140.16,2,backward,3.78,1,short,1,successful,7_1760,False,62389,Angelina,14.0,RM,-1.96,26.44,1,wide_left,2,middle_third,False,-1.81,27.36,1,wide_left,2,middle_third,False,0.9203,False,0.0028,False,3,0,0,0,0,0,1,0,0,1,2,2,2,1,2,4,4,False,,,,,,,,,,5.79,1,short,-165.39,2,backward,5.25,1,short,-162.01,2,backward,False,6,8,-2,6,7,1,True,True,True,True,False
8_638,638,1875301,52867,52867,82:33.7,82:33.7,82,33,0.0,2,2,right_to_left,8,player_possession,62389,Angelina,14,RM,2334,Orlando Pride,-1.81,27.36,1,wide_left,2,middle_third,False,-1.81,27.36,1,wide_left,2,middle_third,False,1,winning,1,0,351,10,False,True,True,False,4,True,1,create,9,medium_block,9,medium_block,1,create,1,create,9,medium_block,,,,,False,False,0.0,81.43,3,sideway_left,,,5.26,1,jogging,3.37,3.37,0.0,16.9,16.9,18.71,18.71,0.0,35.6,35.6,0.0,True,True,1,pass_reception,1,pass,True,False,False,False,False,False,False,-162.01,2,backward,5.25,1,short,2,unsuccessful,7_1761,,22542,Marta,19.0,CF,5.83,24.86,1,wide_left,2,middle_third,False,,,,,,,,0.5187,True,0.0097,False,3,0,0,0,0,0,3,0,0,1,2,,,,,6,6,False,,,,,,,,,,8.04,1,short,-18.12,1,forward,,,,,,,True,8,5,3,8,8,0,True,True,True,True,False
8_639,639,1875301,52879,52905,82:34.9,82:37.5,82,34,2.6,2,1,left_to_right,8,player_possession,62527,A. Hatch,19,CF,2333,Washington,1.82,-24.7,5,wide_right,2,middle_third,False,0.23,-25.91,5,wide_right,2,middle_third,False,2,losing,0,1,352,11,True,False,False,True,2,False,1,create,9,medium_block,1,create,9,medium_block,9,medium_block,1,create,,,,,False,False,2.96,-142.73,2,backward,False,False,4.08,1,jogging,1.7,1.58,-0.12,12.72,16.15,10.9,15.92,5.02,39.78,36.35,-3.43,True,True,4,recovery,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1766,False,662391,R. Kouassi,16.0,LW,6.34,-30.76,5,wide_right,2,middle_third,False,7.45,-32.22,5,wide_right,2,middle_third,False,0.6081,True,0.0038,False,5,0,0,0,0,0,2,0,0,4,1,4,2,1,2,4,2,False,,,,,,,,,,7.8,1,short,-38.44,1,forward,7.37,1,short,-38.83,1,forward,True,6,4,2,6,4,-2,True,True,,True,False
8_640,640,1875301,52913,52935,82:38.3,82:40.5,82,38,2.2,2,1,left_to_right,8,player_possession,662391,R. Kouassi,16,LW,2333,Washington,7.45,-32.22,5,wide_right,2,middle_third,False,8.13,-32.87,5,wide_right,2,middle_third,False,2,losing,0,1,352,12,False,False,True,False,2,False,1,create,9,medium_block,1,create,9,medium_block,9,medium_block,1,create,,,11,throw_in_for,False,False,1.38,-43.71,1,forward,,,2.32,1,jogging,2.49,0.72,-1.77,17.73,22.22,10.28,14.09,3.81,34.77,30.28,-4.49,False,True,1,pass_reception,5,possession_loss,False,False,False,False,False,False,False,-38.83,1,forward,7.37,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,1,2,1,3,0,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,-1,True,True,True,,False
8_641,641,1875301,53084,53110,82:55.4,82:58.0,82,55,2.6,2,1,left_to_right,8,player_possession,62527,A. Hatch,19,CF,2333,Washington,25.75,-28.55,5,wide_right,3,attacking_third,False,28.92,-28.68,5,wide_right,3,attacking_third,False,2,losing,0,1,354,1,False,False,False,True,2,False,2,finish,8,low_block,7,set_play,13,defending_set_play,1,create,9,medium_block,11,throw_in_for,,,False,False,4.13,-2.35,1,forward,False,False,5.72,1,jogging,1.73,0.53,-1.2,28.97,34.49,3.22,5.57,2.35,23.53,18.01,-5.52,True,True,7,throw_in_reception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1773,False,662391,R. Kouassi,16.0,LW,32.05,-32.39,5,wide_right,3,attacking_third,False,34.6,-32.21,5,wide_right,3,attacking_third,False,0.6348,True,0.0119,False,2,1,0,0,0,0,1,0,0,0,2,2,2,0,1,2,1,False,,,,,,,,,,4.85,1,short,-49.85,4,sideway_right,4.56,1,short,-45.62,4,sideway_right,True,5,2,3,5,4,-1,True,True,,True,False
8_642,642,1875301,53116,53142,82:58.6,83:01.2,82,58,2.6,2,1,left_to_right,8,player_possession,662391,R. Kouassi,16,LW,2333,Washington,34.6,-32.21,5,wide_right,3,attacking_third,False,45.41,-24.76,5,wide_right,3,attacking_third,False,2,losing,0,1,354,2,False,True,True,False,2,False,2,finish,8,low_block,7,set_play,13,defending_set_play,1,create,9,medium_block,,,1,corner_for,False,False,13.5,34.57,1,forward,False,False,18.58,2,running,3.03,1.22,-1.81,35.96,45.24,1.36,-0.17,-1.53,16.54,7.26,-9.28,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-45.62,4,sideway_right,4.56,1,short,2,unsuccessful,7_1774,,119153,T. Rodman,17.0,RW,42.7,-1.25,3,center,3,attacking_third,True,,,,,,,,0.2543,True,0.1239,True,2,2,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,False,,,,,,,,,,23.67,2,medium,96.58,3,sideway_left,,,,,,,False,0,4,-4,0,2,2,True,True,True,True,False
8_643,643,1875301,53395,53407,83:26.5,83:27.7,83,26,1.2,2,2,right_to_left,8,player_possession,62445,B. Banda,19,CF,2334,Orlando Pride,-44.73,7.76,3,center,1,defensive_third,False,-42.01,13.45,2,half_space_left,1,defensive_third,False,1,winning,1,0,355,1,True,True,True,True,2,True,14,disruption,14,disruption,11,defending_transition,4,transition,2,finish,8,low_block,2,corner_against,,,False,False,6.35,64.45,3,sideway_left,True,False,18.94,2,running,0.98,3.04,2.05,-23.48,-22.52,21.25,19.49,-1.76,75.98,75.02,-0.96,True,True,13,unknown,1,pass,False,False,True,False,False,False,False,,,,,,,2,unsuccessful,7_1777,,22542,Marta,19.0,CF,-36.14,17.99,2,half_space_left,1,defensive_third,False,,,,,,,,0.7819,False,0.004,False,2,1,0,0,0,0,1,0,0,2,0,2,1,1,1,3,3,False,,,,,,,,,,7.42,1,short,37.72,1,forward,,,,,,,True,7,2,5,7,7,0,True,True,,True,False
8_644,644,1875301,53457,53461,83:32.7,83:33.1,83,32,0.4,2,1,left_to_right,8,player_possession,119153,T. Rodman,17,RW,2333,Washington,-0.26,-22.1,5,wide_right,2,middle_third,False,-2.34,-22.79,5,wide_right,2,middle_third,False,2,losing,0,1,357,1,True,False,False,True,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,11,defending_transition,4,transition,,,,,False,False,2.27,-162.02,2,backward,False,False,20.02,3,hsr,1.65,1.82,0.17,34.77,33.3,35.03,35.64,0.61,17.73,19.2,1.47,False,False,2,pass_interception,1,pass,False,True,True,False,False,False,False,,,,,,,1,successful,7_1778,False,62526,A. Kingsbury,1.0,GK,-17.95,-9.34,4,half_space_right,1,defensive_third,False,-24.97,-12.48,4,half_space_right,1,defensive_third,False,0.9929,False,0.0001,False,1,0,0,0,0,0,0,0,0,1,0,,,,,9,8,False,,,,,,,,,,20.61,2,medium,139.25,2,backward,21.82,2,medium,110.44,3,sideway_left,False,10,10,0,10,10,0,True,True,True,True,False
8_645,645,1875301,53494,53505,83:36.4,83:37.5,83,36,1.1,2,1,left_to_right,8,player_possession,62526,A. Kingsbury,1,GK,2333,Washington,-24.97,-12.48,4,half_space_right,1,defensive_third,False,-23.72,-12.48,4,half_space_right,1,defensive_third,False,2,losing,0,1,357,2,False,False,False,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,11,defending_transition,4,transition,,,,,False,False,1.14,0.0,1,forward,,,4.09,1,jogging,12.96,12.29,-0.68,22.25,19.18,47.22,42.9,-4.32,30.25,33.32,3.07,False,False,1,pass_reception,1,pass,False,False,False,False,False,False,False,110.44,3,sideway_left,21.82,2,medium,1,successful,7_1781,False,815170,H. Hershfelt,14.0,RM,-7.09,-11.12,4,half_space_right,2,middle_third,False,-10.52,-9.44,4,half_space_right,2,middle_third,False,0.9929,False,0.0004,False,3,1,0,0,0,0,3,0,0,3,0,3,2,3,3,10,10,False,,,,,,,,,,16.69,2,medium,4.68,1,forward,17.71,2,medium,1.29,1,forward,True,10,9,1,10,10,0,True,True,True,True,False
8_646,646,1875301,53520,53526,83:39.0,83:39.6,83,39,0.6,2,1,left_to_right,8,player_possession,815170,H. Hershfelt,14,RM,2333,Washington,-10.52,-9.44,4,half_space_right,2,middle_third,False,-10.69,-9.22,4,half_space_right,2,middle_third,False,2,losing,0,1,357,3,False,False,False,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,11,defending_transition,4,transition,,,,,False,False,0.29,127.69,3,sideway_left,,,1.82,1,jogging,6.83,4.42,-2.42,16.33,15.74,26.85,26.43,-0.42,36.17,36.76,0.59,False,False,1,pass_reception,1,pass,False,True,False,False,False,False,False,1.29,1,forward,17.71,2,medium,1,successful,7_1784,False,149990,T. McKeown,6.0,RCB,-4.74,-15.41,4,half_space_right,2,middle_third,False,-5.27,-15.81,4,half_space_right,2,middle_third,False,0.9435,False,0.0011,False,3,0,1,1,0,0,1,0,0,3,0,3,3,1,1,8,8,True,532.0,3,True,False,False,1,first,1,through,8.59,1,short,-46.13,4,sideway_right,8.88,1,short,-48.47,4,sideway_right,True,10,8,2,10,9,-1,True,True,True,True,False
8_647,647,1875301,53533,53552,83:40.3,83:42.2,83,40,1.9,2,1,left_to_right,8,player_possession,149990,T. McKeown,6,RCB,2333,Washington,-5.27,-15.81,4,half_space_right,2,middle_third,False,-0.4,-14.9,4,half_space_right,2,middle_third,False,2,losing,0,1,357,4,False,False,True,False,4,True,1,create,9,medium_block,5,chaotic,5,chaotic,11,defending_transition,4,transition,,,12,throw_in_against,False,False,4.71,10.58,1,forward,False,False,9.56,1,jogging,4.26,1.91,-2.35,15.15,17.43,20.42,17.83,-2.59,37.35,35.07,-2.28,True,True,1,pass_reception,1,pass,False,False,True,True,False,False,False,-48.47,4,sideway_right,8.88,1,short,2,unsuccessful,7_1789,,662391,R. Kouassi,16.0,LW,15.82,-32.93,5,wide_right,2,middle_third,False,,,,,,,,0.6901,False,0.0077,False,5,1,2,0,1,1,4,0,0,5,0,2,4,1,4,7,6,True,532.0,3,False,True,True,3,last,2,around,24.25,2,medium,-48.03,4,sideway_right,,,,,,,True,8,3,5,8,8,0,True,True,True,,False
8_648,648,1875301,53710,53742,83:58.0,84:01.2,83,58,3.2,2,1,left_to_right,8,player_possession,662391,R. Kouassi,16,LW,2333,Washington,25.5,-33.06,5,wide_right,3,attacking_third,False,29.56,-22.17,5,wide_right,3,attacking_third,False,2,losing,0,1,359,1,False,False,False,True,4,True,2,finish,8,low_block,10,high_block,0,build_up,5,chaotic,5,chaotic,12,throw_in_against,,,True,False,11.77,69.55,3,sideway_left,False,False,13.13,1,jogging,5.85,3.81,-2.04,40.26,37.35,14.76,7.79,-6.97,12.24,15.15,2.91,False,True,8,throw_in_interception,1,pass,False,False,True,False,False,False,False,,,,,,,1,successful,7_1792,False,629253,L. Silano,19.0,CF,36.67,-23.84,5,wide_right,3,attacking_third,False,37.65,-21.85,5,wide_right,3,attacking_third,False,0.5524,True,0.0349,True,4,1,0,0,0,0,2,2,2,0,0,3,4,2,2,2,2,False,,,,,,,,,,7.3,1,short,-13.22,1,forward,7.68,1,short,-32.51,1,forward,True,5,1,4,5,6,1,True,True,,True,False
8_649,649,1875301,53748,53761,84:01.8,84:03.1,84,1,1.3,2,1,left_to_right,8,player_possession,629253,L. Silano,19,CF,2333,Washington,37.65,-21.85,5,wide_right,3,attacking_third,False,41.34,-16.53,4,half_space_right,3,attacking_third,True,2,losing,0,1,359,2,False,False,False,False,4,True,2,finish,8,low_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,True,False,6.04,55.25,3,sideway_left,False,True,17.76,2,running,1.93,0.61,-1.31,38.11,42.74,0.46,1.4,0.94,14.39,9.76,-4.63,False,False,1,pass_reception,1,pass,False,False,True,False,False,False,False,-32.51,1,forward,7.68,1,short,1,successful,7_1796,False,68518,L. Santos,12.0,LM,30.97,-10.05,4,half_space_right,3,attacking_third,False,39.12,-7.8,3,center,3,attacking_third,True,0.3655,True,0.0648,True,4,2,0,0,0,0,0,3,1,0,0,4,2,0,0,0,0,False,,,,,,,,,,12.23,1,short,148.0,2,backward,12.57,1,short,164.16,2,backward,False,1,5,-4,1,1,0,True,True,True,True,False
8_650,650,1875301,53781,53789,84:05.1,84:05.9,84,5,0.8,2,1,left_to_right,8,player_possession,68518,L. Santos,12,LM,2333,Washington,39.12,-7.8,3,center,3,attacking_third,True,41.76,-9.3,4,half_space_right,3,attacking_third,True,2,losing,0,1,359,3,False,False,False,False,4,True,2,finish,8,low_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,True,False,3.04,-29.6,1,forward,True,False,13.6,1,jogging,2.33,1.25,-1.08,45.9,45.81,6.78,4.05,-2.73,6.6,6.69,0.09,True,True,1,pass_reception,2,shot,False,False,True,False,False,False,False,164.16,2,backward,12.57,1,short,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,1,True,True,True,,False
8_651,651,1875301,53804,53815,84:07.4,84:08.5,84,7,1.1,2,1,left_to_right,8,player_possession,62527,A. Hatch,19,CF,2333,Washington,37.59,-8.94,3,center,3,attacking_third,True,36.17,-5.7,3,center,3,attacking_third,True,2,losing,0,1,359,4,False,True,True,False,4,True,2,finish,8,low_block,10,high_block,0,build_up,5,chaotic,5,chaotic,,,,,True,False,3.27,113.67,3,sideway_left,False,False,11.52,1,jogging,1.5,1.21,-0.29,46.72,44.47,9.13,8.3,-0.83,5.78,8.03,2.25,True,True,3,keep_possession,2,shot,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,0,True,True,,,False
8_652,652,1875301,53877,53886,84:14.7,84:15.6,84,14,0.9,2,2,right_to_left,8,player_possession,151077,J. Doyle,17,RW,2334,Orlando Pride,-41.45,-22.02,5,wide_right,1,defensive_third,False,-39.66,-24.35,5,wide_right,1,defensive_third,False,1,winning,1,0,360,1,True,True,True,True,1,False,0,build_up,10,high_block,1,create,9,medium_block,8,low_block,2,finish,,,,,False,False,2.72,-52.47,4,sideway_right,False,False,11.99,1,jogging,5.3,3.58,-1.72,-6.77,-5.58,34.68,34.08,-0.6,59.27,58.08,-1.19,False,False,4,recovery,1,pass,False,True,True,False,False,False,False,,,,,,,2,unsuccessful,7_1798,,62445,B. Banda,19.0,CF,-9.78,-0.33,3,center,2,middle_third,False,,,,,,,,0.4734,True,0.0027,False,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,4,4,False,,,,,,,,,,38.34,3,long,38.8,1,forward,,,,,,,True,8,2,6,8,8,0,True,True,,True,False
8_653,653,1875301,53914,53914,84:18.4,84:18.4,84,18,0.0,2,1,left_to_right,8,player_possession,57072,E. Morgan,4,LCB,2333,Washington,2.99,22.36,1,wide_left,2,middle_third,False,2.99,22.36,1,wide_left,2,middle_third,False,2,losing,0,1,362,1,True,False,False,True,3,False,3,quick_break,12,defending_quick_break,2,finish,8,low_block,9,medium_block,1,create,,,,,False,False,0.0,103.95,3,sideway_left,,,11.38,1,jogging,6.19,6.19,0.0,37.69,37.69,34.7,34.7,0.0,14.81,14.81,0.0,False,False,2,pass_interception,1,pass,True,False,False,False,False,False,False,,,,,,,1,successful,7_1799,False,59727,C. Krueger,2.0,LB,26.5,29.17,1,wide_left,3,attacking_third,False,21.6,29.65,1,wide_left,3,attacking_third,False,0.9603,False,0.0017,False,2,0,0,0,0,0,2,0,0,2,0,,,,,8,8,False,,,,,,,,,,24.48,2,medium,16.15,1,forward,26.19,2,medium,9.07,1,forward,True,10,8,2,10,10,0,True,True,True,True,False
